genreA,genreB,genreC,movie
comedy,drama,romance,"Man Who Copied, The (Homem Que Copiava, O) (2003)"
comedy,drama,romance,Cheri (2009)
comedy,drama,romance,10 Items or Less (2006)
comedy,drama,romance,Hello I Must Be Going (2012)
comedy,drama,romance,Curly Sue (1991)
comedy,drama,romance,"Rules of Attraction, The (2002)"
comedy,drama,romance,Woman in the Moon (By Rocket to the Moon) (Frau im Mond) (1929)
comedy,drama,romance,"Quiet Man, The (1952)"
comedy,drama,romance,Best Friends (1982)
comedy,drama,romance,'Til There Was You (1997)
comedy,drama,romance,Same Old Song (On connaît la chanson) (1997)
comedy,drama,romance,Joe + Belle (2011)
comedy,drama,romance,Maniacts (2001)
comedy,drama,romance,I'm Reed Fish (2006)
comedy,drama,romance,My Man (Mon homme) (1996)
comedy,drama,romance,"Wedding Photographer, The (Bröllopsfotografen) (2009)"
comedy,drama,romance,Take Me Home Tonight (2011)
comedy,drama,romance,It's a Wonderful Life (1946)
comedy,drama,romance,"Idiot Returns, The (Návrat idiota) (1999)"
comedy,drama,romance,Expired (2007)
comedy,drama,romance,Nobody's Fool (1994)
comedy,drama,romance,Spread (2009)
comedy,drama,romance,We Bought a Zoo (2011)
comedy,drama,romance,Some Girl (1998)
comedy,drama,romance,Harold and Maude (1971)
comedy,drama,romance,Call Me Savage (1975)
comedy,drama,romance,You're a Big Boy Now (1966)
comedy,drama,romance,"Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti) (1997)"
comedy,drama,romance,Home Fries (1998)
comedy,drama,romance,Jab We Met (2007)
comedy,drama,romance,"Corrina, Corrina (1994)"
comedy,drama,romance,Last Chance Harvey (2008)
comedy,drama,romance,"Royal Scandal, A (1945)"
comedy,drama,romance,Dare (2009)
comedy,drama,romance,3 Idiots (2009)
comedy,drama,romance,"Year of the Hare, The (Jäniksen vuosi) (1977)"
comedy,drama,romance,Zombie Honeymoon (2004)
comedy,drama,romance,"Bubble, The (Ha-Buah) (2006)"
comedy,drama,romance,No Such Thing (2001)
comedy,drama,romance,"Boynton Beach Bereavement Club, The (2005)"
comedy,drama,romance,Sweet Charity (1969)
comedy,drama,romance,Bandits (2001)
comedy,drama,romance,You Are the Apple of My Eye (2011)
comedy,drama,romance,Love Affair (1994)
comedy,drama,romance,Avanti! (1972)
comedy,drama,romance,King of Comedy (Hei kek ji wong) (1999)
comedy,drama,romance,"Saddest Music in the World, The (2003)"
comedy,drama,romance,Mansfield Park (1999)
comedy,drama,romance,"Romantics, The (2010)"
comedy,drama,romance,Under the Bridges (Unter den Brücken) (1945)
comedy,drama,romance,TiMER (2009)
comedy,drama,romance,Absolute Giganten (1999)
comedy,drama,romance,Take a Girl Like You (1970)
comedy,drama,romance,"I Love You, Beth Cooper (2009)"
comedy,drama,romance,"Accidental Tourist, The (1988)"
comedy,drama,romance,"Perfect Man, The (2005)"
comedy,drama,romance,Juno (2007)
comedy,drama,romance,"Tale of Ham and Passion, A (Jamón, Jamón) (1992)"
comedy,drama,romance,The Face of Love (2013)
comedy,drama,romance,Aaja Nachle (2007)
comedy,drama,romance,Bread and Tulips (Pane e tulipani) (2000)
comedy,drama,romance,On a Clear Day You Can See Forever (1970)
comedy,drama,romance,Juliet of the Spirits (Giulietta degli spiriti) (1965)
comedy,drama,romance,"Prizefighter and the Lady, The (1933)"
comedy,drama,romance,Bed & Board (Domicile conjugal) (1970)
comedy,drama,romance,"Brothers, The (2001)"
comedy,drama,romance,Letters to Juliet (2010)
comedy,drama,romance,Full Frontal (2002)
comedy,drama,romance,Living Out Loud (1998)
comedy,drama,romance,Hatari! (1962)
comedy,drama,romance,"Shape of Things, The (2003)"
comedy,drama,romance,Blaze (1989)
comedy,drama,romance,Vital Signs (1990)
comedy,drama,romance,In the Bleak Midwinter (1995)
comedy,drama,romance,U Turn (1997)
comedy,drama,romance,"OH in Ohio, The (2006)"
comedy,drama,romance,In Your Eyes (2014)
comedy,drama,romance,"Letzte schöne Herbsttag, Der (2010)"
comedy,drama,romance,Crazy Kind of Love (2013)
comedy,drama,romance,Kal Ho Naa Ho (2003)
comedy,drama,romance,Pete 'n' Tillie (1972)
comedy,drama,romance,She's Having a Baby (1988)
comedy,drama,romance,Edward Scissorhands (1990)
comedy,drama,romance,There's No Business Like Show Business (1954)
comedy,drama,romance,"Elusive Summer of '68, The (Varljivo leto '68) (1984)"
comedy,drama,romance,Train of Life (Train de vie) (1998)
comedy,drama,romance,"Lady of Chance, A (1928)"
comedy,drama,romance,Muriel's Wedding (1994)
comedy,drama,romance,"Fighting Temptations, The (2003)"
comedy,drama,romance,"Pill, The (2011)"
comedy,drama,romance,From Zero to Hero (2014)
comedy,drama,romance,"Invisible Sign, An (2010)"
comedy,drama,romance,New York Stories (1989)
comedy,drama,romance,Drumline (2002)
comedy,drama,romance,"Best Little Whorehouse in Texas, The (1982)"
comedy,drama,romance,Of Horses and Men (2013)
comedy,drama,romance,My Fair Lady (1964)
comedy,drama,romance,Gray Matters (2006)
comedy,drama,romance,Elle: A Modern Cinderella Tale (2011)
comedy,drama,romance,Swingers (1996)
comedy,drama,romance,Ciao Bella (2007)
comedy,drama,romance,Smart People (2008)
comedy,drama,romance,Alexander's Ragtime Band (1938)
comedy,drama,romance,Standing Still (2005)
comedy,drama,romance,North Beach (2000)
comedy,drama,romance,Beginners (2010)
comedy,drama,romance,Bob & Carol & Ted & Alice (1969)
comedy,drama,romance,"Divorce, Le (2003)"
comedy,drama,romance,The Fault in Our Stars (2014)
comedy,drama,romance,"First Time, The (2012)"
comedy,drama,romance,Mozart and the Whale (2005)
comedy,drama,romance,Salaam-E-Ishq (2007)
comedy,drama,romance,Mumford (1999)
comedy,drama,romance,Raising Victor Vargas (2002)
comedy,drama,romance,"Landlord, The (1970)"
comedy,drama,romance,"Autumn Tale, An (Conte d'automne) (1998)"
comedy,drama,romance,And God Created Woman (1988)
comedy,drama,romance,Up in the Air (2009)
comedy,drama,romance,Rough Magic (1995)
comedy,drama,romance,Jasminum (2006)
comedy,drama,romance,"Myth of the American Sleepover, The (2010)"
comedy,drama,romance,"Great Passage, The (Fune wo amu) (2013)"
comedy,drama,romance,"Matriarch, The (Lieksa!) (2007)"
comedy,drama,romance,My Girl 2 (1994)
comedy,drama,romance,Her (2013)
comedy,drama,romance,Frankie and Johnny (1991)
comedy,drama,romance,Tuvalu (1999)
comedy,drama,romance,Hope Springs (2012)
comedy,drama,romance,Delicatessen (1991)
comedy,drama,romance,Not Another Happy Ending (2013)
comedy,drama,romance,Kaho Naa... Pyaar Hai (2000)
comedy,drama,romance,American Beauty (1999)
comedy,drama,romance,Bachelor Apartment (1931)
comedy,drama,romance,"Family Stone, The (2005)"
comedy,drama,romance,California Suite (1978)
comedy,drama,romance,Unfinished Song (Song for Marion) (2012)
comedy,drama,romance,Pretty in Pink (1986)
comedy,drama,romance,"Sisterhood of the Traveling Pants, The (2005)"
comedy,drama,romance,Dream a Little Dream (1989)
comedy,drama,romance,"Prisoner of Zenda, The (1952)"
comedy,drama,romance,Rat (2000)
comedy,drama,romance,Violet Tendencies (2010)
comedy,drama,romance,Turtle Diary (1985)
comedy,drama,romance,Pushing Tin (1999)
comedy,drama,romance,Juha (1999)
comedy,drama,romance,"Wackness, The (2008)"
comedy,drama,romance,It Could Happen to You (1994)
comedy,drama,romance,"Counterfeit Coin, The (Istoria mias kalpikis liras) (1955)"
comedy,drama,romance,It's Always Fair Weather (1955)
comedy,drama,romance,"Private Life of Don Juan, The (1934)"
comedy,drama,romance,"Velocity of Gary, The (1998)"
comedy,drama,romance,Wild Child (2008)
comedy,drama,romance,Woman on the Beach (Haebyeonui yeoin) (2006)
comedy,drama,romance,Six in Paris (Paris vu par...) (1965)
comedy,drama,romance,She's Gotta Have It (1986)
comedy,drama,romance,"Couch in New York, A (1996)"
comedy,drama,romance,Then She Found Me (2007)
comedy,drama,romance,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)"
comedy,drama,romance,Broken English (2007)
comedy,drama,romance,2 Become 1 (Tin sun yut dui) (2006)
comedy,drama,romance,Pyaar Ka Punchnama (2011)
comedy,drama,romance,"Girl Next Door, The (2004)"
comedy,drama,romance,Yeh Jawaani Hai Deewani (2013)
comedy,drama,romance,Brief Crossing (Brève traversée) (2001)
comedy,drama,romance,"Trio, The (Trio, Das) (1998)"
comedy,drama,romance,Possession (2002)
comedy,drama,romance,Métisse (Café au Lait) (1993)
comedy,drama,romance,Rock of Ages (2012)
comedy,drama,romance,Man-Proof (1938)
comedy,drama,romance,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)"
comedy,drama,romance,Once Upon a Time in the Midlands (2002)
comedy,drama,romance,Dabangg 2 (2012)
comedy,drama,romance,Dances With the Dragons ( Yu long gong wu) (1991)
comedy,drama,romance,Wing Chun (1994)
comedy,drama,romance,Falling Up (2009)
comedy,drama,romance,"I Love, You Love (Ja milujem, ty milujes) (1989)"
comedy,drama,romance,How Stella Got Her Groove Back (1998)
comedy,drama,romance,"Unmarried Woman, An (1978)"
comedy,drama,romance,Gasht-e ershad (2012)
comedy,drama,romance,"Pirates of Penzance, The (1983)"
comedy,drama,romance,Tiptoes (2003)
comedy,drama,romance,Fellini's Casanova (Il Casanova di Federico Fellini) (1976)
comedy,drama,romance,World's Greatest Dad (2009)
comedy,drama,romance,Tipping the Velvet (2002)
comedy,drama,romance,Ernest & Célestine (Ernest et Célestine) (2012)
comedy,drama,romance,Duplicity (2009)
comedy,drama,romance,And Your Mother Too (Y tu mamá también) (2001)
comedy,drama,romance,Parting Glances (1986)
comedy,drama,romance,Cemetery Junction (2010)
comedy,drama,romance,Mega Piranha (2010)
comedy,drama,romance,Husbands and Wives (1992)
comedy,drama,romance,Stolen Kisses (Baisers volés) (1968)
comedy,drama,romance,Blue Skies (1946)
comedy,drama,romance,Houseboat (1958)
comedy,drama,romance,Zack and Miri Make a Porno (2008)
comedy,drama,romance,Kings & Queen (Rois et reine) (2004)
comedy,drama,romance,The Well-Digger's Daughter (1940)
comedy,drama,romance,Stuck Between Stations (2011)
comedy,drama,romance,God Save the King (2005)
comedy,drama,romance,Footloose (2011)
comedy,drama,romance,Something to Talk About (1995)
comedy,drama,romance,Private Fears in Public Places (Coeurs) (2006)
comedy,drama,romance,Nothing in Common (1986)
comedy,drama,romance,Girl on a Bicycle (2013)
comedy,drama,romance,Seeking a Friend for the End of the World (2012)
comedy,drama,romance,"Son of the Bride (Hijo de la novia, El) (2001)"
comedy,drama,romance,Filth and Wisdom (2008)
comedy,drama,romance,Heartburn (1986)
comedy,drama,romance,Disco Dancer (1983)
comedy,drama,romance,Dark Eyes (Oci ciornie) (1987)
comedy,drama,romance,Meet John Doe (1941)
comedy,drama,romance,Love In the Time of Money (2002)
comedy,drama,romance,How to Make an American Quilt (1995)
comedy,drama,romance,"Thousand Clowns, A (1965)"
comedy,drama,romance,Intolerable Cruelty (2003)
comedy,drama,romance,Stardust (2007)
comedy,drama,romance,Grand Masti (2013)
comedy,drama,romance,Picnic (1955)
comedy,drama,romance,"Majority of One, A (1961)"
comedy,drama,romance,Laggies (2014)
comedy,drama,romance,Love Happens (2009)
comedy,drama,romance,Tamara Drewe (2010)
comedy,drama,romance,As Good as It Gets (1997)
comedy,drama,romance,"For a Good Time, Call... (2012)"
comedy,drama,romance,Navy Blues (1929)
comedy,drama,romance,Safety Not Guaranteed (2012)
comedy,drama,romance,Adventureland (2009)
comedy,drama,romance,Crush (2001)
comedy,drama,romance,Cashback (2006)
comedy,drama,romance,21 tapaa pilata avioliitto (2013)
comedy,drama,romance,Under the Roofs of Paris (Sous les toits de Paris) (1930)
comedy,drama,romance,Down Argentine Way (1940)
comedy,drama,romance,Summer Things (Embrassez qui vous voudrez) (2002)
comedy,drama,romance,Pygmalion (1938)
comedy,drama,romance,Female (1933)
comedy,drama,romance,Otakus in Love (2004)
comedy,drama,romance,Shanghai Surprise (1986)
comedy,drama,romance,Beautiful Thing (1996)
comedy,drama,romance,Much Ado About Nothing (2012)
comedy,drama,romance,The Diary of a Teenage Girl (2015)
comedy,drama,romance,Dan in Real Life (2007)
comedy,drama,romance,Kicking and Screaming (1995)
comedy,drama,romance,"Last Time, The (2006)"
comedy,drama,romance,Management (2008)
comedy,drama,romance,Queen of Hearts (1989)
comedy,drama,romance,Butterflies Are Free (1972)
comedy,drama,romance,Tortilla Soup (2001)
comedy,drama,romance,Pauline at the Beach (Pauline à la Plage) (1983)
comedy,drama,romance,See You in the Morning (1989)
comedy,drama,romance,Creator (1985)
comedy,drama,romance,Dolly and Her Lover (Räpsy ja Dolly eli Pariisi odottaa) (1990)
comedy,drama,romance,Barefoot (Barfuss) (2005)
comedy,drama,romance,"Ideal Husband, An (1999)"
comedy,drama,romance,Casanova '70 (1965)
comedy,drama,romance,"Definitely, Maybe (2008)"
comedy,drama,romance,"Nanny Diaries, The (2007)"
comedy,drama,romance,Forever Young (1992)
comedy,drama,romance,My Bollywood Bride (2006)
comedy,drama,romance,Windstruck (Nae yeojachingureul sogae habnida) (2004)
comedy,drama,romance,"Bullfighter, The (Matador) (1986)"
comedy,drama,romance,"Artist, The (2011)"
comedy,drama,romance,101 Reykjavik (101 Reykjavík) (2000)
comedy,drama,romance,Friends with Kids (2011)
comedy,drama,romance,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)"
comedy,drama,romance,You and Me (1938)
comedy,drama,romance,William Shakespeare's A Midsummer Night's Dream (1999)
comedy,drama,romance,Friends & Lovers (1999)
comedy,drama,romance,Zindagi Na Milegi Dobara (2011)
comedy,drama,romance,Tyler Perry's Meet the Browns (2008)
comedy,drama,romance,My Beautiful Laundrette (1985)
comedy,drama,romance,"Good Woman, A (2004)"
comedy,drama,romance,Avenue Montaigne (Fauteuils d'orchestre) (2006)
comedy,drama,romance,Lola (Twinky) (London Affair) (1970)
comedy,drama,romance,"Man Who Loved Women, The (Homme qui aimait les femmes, L') (1977)"
comedy,drama,romance,"Brothers Bloom, The (2008)"
comedy,drama,romance,"Wonderful World of the Brothers Grimm, The (1962)"
comedy,drama,romance,Man of the Year (2006)
comedy,drama,romance,Trust (1990)
comedy,drama,romance,Lady Windermere's Fan (1925)
comedy,drama,romance,Chaos Theory (2007)
comedy,drama,romance,"Caiman, The (Il caimano) (2006)"
comedy,drama,romance,"Summer's Tale, A (Conte d'été) (1996)"
comedy,drama,romance,For the Boys (1991)
comedy,drama,romance,"Woman Is a Woman, A (femme est une femme, Une) (1961)"
comedy,drama,romance,Gentlemen Prefer Blondes (1953)
comedy,drama,romance,Once Around (1991)
comedy,drama,romance,Trial and Error (1997)
comedy,drama,romance,"Barbarian Invasions, The (Les invasions barbares) (2003)"
comedy,drama,romance,Agata and the Storm (Agata e la tempesta) (2004)
comedy,drama,romance,"Majestic, The (2001)"
comedy,drama,romance,Delirious (2006)
comedy,drama,romance,Prime (2005)
comedy,drama,romance,Green Card (1990)
comedy,drama,romance,Southland Tales (2006)
comedy,drama,romance,Benny & Joon (1993)
comedy,drama,romance,The Youngest Profession (1943)
comedy,drama,romance,Words and Pictures (2013)
comedy,drama,romance,Just Buried (2008)
comedy,drama,romance,Ice Princess (2005)
comedy,drama,romance,Reclaim Your Brain (Free Rainer) (2007)
comedy,drama,romance,"Chapman Report, The (1962)"
comedy,drama,romance,All the Vermeers in New York (1990)
comedy,drama,romance,All or Nothing (2002)
comedy,drama,romance,Emma (2009)
comedy,drama,romance,Salmon Fishing in the Yemen (2011)
comedy,drama,romance,People Will Talk (1951)
comedy,drama,romance,Love Exposure (Ai No Mukidashi) (2008)
comedy,drama,romance,"Break-Up, The (2006)"
comedy,drama,romance,Marilyn Hotchkiss' Ballroom Dancing & Charm School (2005)
comedy,drama,romance,Stay Cool (2009)
comedy,drama,romance,Revolutionary Girl Utena: Adolescence of Utena (a.k.a. Revolutionary Girl Utena the Movie) (Shoujo kakumei Utena: Adolescence mokushiroku) (1999)
comedy,drama,romance,Youth in Revolt (2009)
comedy,drama,romance,"Den tatuerade änkan (Tattooed Widow, The) (1998) "
comedy,drama,romance,Cesar & Rosalie (César et Rosalie) (1972)
comedy,drama,romance,Griff the Invisible (2011)
comedy,drama,romance,Jump Tomorrow (2001)
comedy,drama,romance,Something Wild (1986)
comedy,drama,romance,"Love Trap, The (1929)"
comedy,drama,romance,"Opportunists, The (2000)"
comedy,drama,romance,Alex and Emma (2003)
comedy,drama,romance,Runaway Bride (1999)
comedy,drama,romance,30 Beats (2012)
comedy,drama,romance,Meet Monica Velour (2010)
comedy,drama,romance,Breezy (1973)
comedy,drama,romance,Dave (1993)
comedy,drama,romance,Wilbur Wants to Kill Himself (2002)
comedy,drama,romance,Griffin & Phoenix (2006)
comedy,drama,romance,Proof (1991)
comedy,drama,romance,"Names of Love, The (Le nom des gens) (2010)"
comedy,drama,romance,"Family Thing, A (1996)"
comedy,drama,romance,Peas at 5:30 (Erbsen auf halb 6) (2004)
comedy,drama,romance,About Last Night (2014)
comedy,drama,romance,One Way Passage (1932)
comedy,drama,romance,Purple Violets (2007)
comedy,drama,romance,"Three Musketeers, The (1993)"
comedy,drama,romance,Arabesque (1966)
comedy,drama,romance,Lost in Translation (2003)
comedy,drama,romance,Waitress (2007)
comedy,drama,romance,Rich and Strange (1931)
comedy,drama,romance,Boyfriends and Girlfriends (a.k.a. My Girlfriend's Boyfriend) (L'ami de mon amie) (1987)
comedy,drama,romance,Destiny (Al-massir) (1997)
comedy,drama,romance,Period of Adjustment (1962)
comedy,drama,romance,Bollywood/Hollywood (2002)
comedy,drama,romance,Secretary (2002)
comedy,drama,romance,For Love of the Game (1999)
comedy,drama,romance,Yo Yo (Yoyo) (1965)
comedy,drama,romance,"Claire's Knee (Genou de Claire, Le) (1970)"
comedy,drama,romance,Something Is Happening (Kuch Kuch Hota Hai) (1998)
comedy,drama,romance,Deep End (1970)
comedy,drama,romance,Muzi v nadeji (2011)
comedy,drama,romance,One Fine Day (1996)
comedy,drama,romance,She's So Lovely (1997)
comedy,drama,romance,Look at Me (Comme une image) (2004)
comedy,drama,romance,LOL (2012)
comedy,drama,romance,Dinner at Eight (1933)
comedy,drama,romance,Twelfth Night (1996)
comedy,drama,romance,"Ronde, La (1950)"
comedy,drama,romance,What to Expect When You're Expecting (2012)
comedy,drama,romance,Love Story 2050 (2008)
