genreA,genreB,movie
comedy,western,"Lone Ranger, The (2013)"
comedy,western,Greaser's Palace (1972)
comedy,western,The Man Who Shook the Hand of Vicente Fernandez (2012)
comedy,western,They Call Me Trinity (1971)
comedy,western,"Paleface, The (1922)"
comedy,western,Support Your Local Gunfighter (1971)
comedy,western,Junior Bonner (1972)
comedy,western,The Great Scout & Cathouse Thursday (1976)
comedy,western,"Lady Takes a Chance, A (1943)"
comedy,western,Straight to Hell (1987)
comedy,western,Calamity Jane (1953)
comedy,western,Viva María! (1965)
comedy,western,"Sheepman, The (1958)"
comedy,western,His Regeneration (1915)
comedy,western,Belle of the Nineties (1934)
comedy,western,They Call Me Renegade (1987)
comedy,western,Catlow (1971)
comedy,western,Puss in Boots: The Three Diablos (2012)
comedy,western,Good For Nothing (2011)
comedy,western,"Cowboy and the Lady, The (1938)"
comedy,western,Shanghai Noon (2000)
comedy,western,Moonlight and Cactus (1944)
comedy,western,Many Rivers to Cross (1955)
comedy,western,"Second Time Around, The (1961)"
comedy,western,Dirty Dingus Magee (1970)
comedy,western,Rubber (2010)
comedy,western,"Harvey Girls, The (1946)"
comedy,western,"Electric Horseman, The (1979)"
comedy,western,Destry Rides Again (1939)
comedy,western,Fancy Pants (1950)
comedy,western,One Little Indian (1973)
comedy,western,Holes (2003)
comedy,western,Star Wars Uncut: Director's Cut (2012)
comedy,western,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996)
comedy,western,Wild Wild West (1999)
comedy,western,"Fistful of Fingers, A (1995)"
comedy,western,Maverick (1994)
comedy,western,"Wise Guys, The (Les grandes gueules) (1965)"
comedy,western,800 Bullets (800 Balas) (2002)
comedy,western,"Cheyenne Social Club, The (1970)"
comedy,western,Lemonade Joe (Limonádový Joe aneb Konská opera) (1964)
comedy,western,The Seven Males (1951)
comedy,western,Wanda Nevada (1979)
comedy,western,Paint Your Wagon (1969)
comedy,western,Sholay (1975)
comedy,western,Rancho Deluxe (1975)
comedy,western,Home on the Range (2004)
comedy,western,"Good Guys and the Bad Guys, The (1969)"
comedy,western,"Big Hand for the Little Lady, A (1966)"
comedy,western,"Billy Blazes, Esq. (1919)"
comedy,western,Skin Game (1971)
comedy,western,Forest Warrior (1996)
comedy,western,"American Tail: Fievel Goes West, An (1991)"
comedy,western,Along Came Jones (1945)
comedy,western,Back to the Future Part III (1990)
comedy,western,Red Garters (1954)
comedy,western,"Town Called Hell, A (1971)"
comedy,western,Cat Ballou (1965)
comedy,western,My Little Chickadee (1940)
comedy,western,Zorro (1975)
comedy,western,Wagons East (1994)
comedy,western,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)"
comedy,western,"Aquí llega Condemor, el pecador de la pradera (1996)"
comedy,western,"Shakiest Gun in the West, The (1968)"
comedy,western,Serenity (2005)
comedy,western,Zachariah (1971)
comedy,western,Rooster Cogburn (1975)
comedy,western,"Oil, the Baby and the Transylvanians, The (Pruncul, petrolul si Ardelenii) (1981)"
comedy,western,Gold Raiders (1951)
comedy,western,Two Mules for Sister Sara (1970)
comedy,western,Wild Gals Of The Naked West (1962)
comedy,slasher,Leprechaun 2 (1994)
comedy,slasher,"Cabin in the Woods, The (2012)"
comedy,slasher,Bloody Bloody Bible Camp (2012)
comedy,slasher,"Funhouse, The (1981)"
comedy,slasher,Student Bodies (1981)
comedy,slasher,Killjoy Goes to Hell (2012)
comedy,slasher,Body Bags (1993)
comedy,slasher,Thankskilling (2009)
comedy,slasher,Slaughterhouse (1987)
comedy,slasher,Leprechaun: Origins (2014)
comedy,slasher,Love Object (2003)
comedy,slasher,Hatchet II (2010)
comedy,slasher,Nurse 3D (2013)
comedy,slasher,Scream 2 (1997)
comedy,slasher,American Psycho II: All American Girl (2002)
comedy,slasher,Class Reunion (1982)
comedy,slasher,Scream 4 (2011)
comedy,slasher,Behind the Mask: The Rise of Leslie Vernon (2006)
comedy,slasher,Child's Play 2 (1990)
comedy,slasher,Hatchet III (2013)
comedy,slasher,Leatherface: Texas Chainsaw Massacre III (1990)
comedy,slasher,Dr. Giggles (1992)
comedy,slasher,Drive Thru (2007)
comedy,slasher,Butcher Boys (Bone Boys) (2012)
comedy,slasher,Popcorn (1991)
comedy,slasher,R.S.V.P. (2002) 
comedy,slasher,The Horribly Slow Murderer with the Extremely Inefficient Weapon (2008)
comedy,slasher,Bride of Chucky (Child's Play 4) (1998)
comedy,slasher,Tucker & Dale vs Evil (2010)
comedy,slasher,Cut (2000)
comedy,slasher,Scream (1996)
comedy,slasher,Detention (2012)
comedy,slasher,Return to Horror High (1987)
comedy,slasher,Child's Play 3 (1991)
comedy,slasher,Leprechaun 3 (1995)
comedy,slasher,"Texas Chainsaw Massacre 2, The (1986)"
comedy,slasher,Seed of Chucky (Child's Play 5) (2004)
comedy,slasher,Private Parts (1972)
comedy,slasher,"Gore Gore Girls, The (1972)"
comedy,slasher,Satan's Little Helper (2004)
comedy,slasher,Trick 'r Treat (2007)
comedy,slasher,Uncle Sam (1997)
comedy,slasher,"Silent Night, Deadly Night Part 2 (1987)"
comedy,slasher,Scream 3 (2000)
comedy,slasher,Stitches (2012)
comedy,slasher,American Psycho (2000)
comedy,slasher,Jack Frost 2: Revenge of the Mutant Killer Snowman (2000)
comedy,slasher,Leprechaun 4: In Space (1997)
comedy,slasher,Killjoy 3 (2010)
comedy,slasher,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)"
comedy,slasher,Ice Cream Man (1995)
comedy,slasher,Club Dread (2004)
comedy,slasher,Santa's Slay (2005)
comedy,slasher,Fade To Black (1980)
comedy,slasher,Hatchet (2006)
comedy,slasher,Killer Movie (2008)
comedy,slasher,Cheerleader Camp (1987)
comedy,propaganda,Invisible Agent (1942)
comedy,propaganda,"Fuehrer's Face, Der (1942)"
comedy,propaganda,Reefer Madness (a.k.a. Tell Your Children) (1938)
comedy,propaganda,Education for Death (1943)
comedy,propaganda,"Extraordinary Adventures of Mr. West in the Land of the Bolsheviks, The (Neobychainye priklyucheniya mistera Vesta v strane bolshevikov) (1924)"
comedy,propaganda,Nazty Nuisance (1943)
comedy,found footage,Project X (2012)
comedy,found footage,"Haunted House 2, A (2014)"
comedy,found footage,"Virginity Hit, The (2010)"
comedy,found footage,Babysitting (2014)
comedy,found footage,Man Bites Dog (C'est arrivé près de chez vous) (1992)
comedy,found footage,"Haunted House, A (2013)"
comedy,found footage,Incident at Loch Ness (2004)
comedy,found footage,[REC]³ 3 Génesis (2012)
action,romance,Daybreak (1993)
action,romance,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)
action,romance,The Crowded Sky (1960)
action,romance,Ranma ½: Nihao My Concubine (Ranma ½: Kessen Tôgenkyô! Hanayome o torimodose!!) (1992)
action,romance,"Man from Utah, The (1934)"
action,romance,M. Butterfly (1993)
action,romance,Lupin III: First Contact (Rupan Sansei: Faasuto Kontakuto) (2002)
action,romance,"Russia House, The (1990)"
action,romance,"Three Musketeers, The (2011)"
action,romance,You May Not Kiss the Bride (2011)
action,romance,True Lies (1994)
action,romance,"Stunt Man, The (1980)"
action,romance,Shiri (Swiri) (1999)
action,romance,Rapa Nui (1994)
action,romance,Dance with the Devil (Perdita Durango) (1997)
action,romance,"...All the Marbles (California Dolls, The) (1981)"
action,romance,Agent Cody Banks (2003)
action,romance,"Femme Nikita, La (Nikita) (1990)"
action,romance,Out of Reach (2004)
action,romance,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"
action,romance,Aelita: The Queen of Mars (Aelita) (1924)
action,romance,Robin Hood (2010)
action,romance,Helen of Troy (1956)
action,romance,Prince of Persia: The Sands of Time (2010)
action,romance,Ishaqzaade (2012)
action,romance,"Chinese Ghost Story II, A (Sien nui yau wan II yan gaan do) (1990)"
action,romance,"Saint, The (1997)"
action,romance,"Small Town in Texas, A (1976)"
action,romance,Paint It Yellow (Rang De Basanti) (2006)
action,romance,V. I. Warshawski (1991)
action,romance,Taras Bulba (1962)
action,romance,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)"
action,romance,Gorgeous (Boh lee chun) (1999)
action,romance,Stakeout (1987)
action,romance,China Seas (1935)
action,romance,Armageddon (1998)
action,romance,Samurai Spy (Ibun Sarutobi Sasuke) (1965)
action,romance,Tangled Ever After (2012)
action,romance,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)"
action,romance,Straight from the Heart (2003)
action,romance,I Love Trouble (1994)
action,romance,Bellflower (2011)
action,romance,Cyrano de Bergerac (1950)
action,romance,Out of Sight (1998)
action,romance,The Count of Monte Cristo (2002)
action,romance,Cutthroat Island (1995)
action,romance,Dead Man Down (2013)
action,romance,Enemy at the Gates (2001)
action,romance,"Great Texas Dynamite Chase, The (1976)"
action,romance,"Librarian: Quest for the Spear, The (2004)"
action,romance,"Lust, Caution (Se, jie) (2007)"
action,romance,On Her Majesty's Secret Service (1969)
action,romance,Golden Earrings (1947)
action,romance,"Better Tomorrow III: Love and Death in Saigon, A (1989)"
action,romance,"Classe Tous Risques (Big Risk, The) (1960)"
action,romance,Bad Men of Missouri (1941)
action,romance,Casanova (2005)
action,romance,"Knight's Tale, A (2001)"
action,romance,Lucky: No Time For Love (2005)
action,romance,Happy New Year (2014)
action,romance,Nowhere to Run (1993)
action,romance,Naked Weapon (Chek law dak gung) (2002)
action,romance,"Next Three Days, The (2010)"
action,romance,Rainbow Valley (1935)
action,romance,True Romance (1993)
action,romance,Singham (2011)
action,romance,Chain of Fools (2000)
action,romance,White Shadows in the South Seas (1928)
action,romance,Osmosis Jones (2001)
action,romance,Cloak and Dagger (1946)
action,romance,Texas Terror (1935)
action,romance,Ghosts of Cité Soleil (2006)
action,romance,"Great Race, The (1965)"
action,romance,"Karate Kid, Part III, The (1989)"
action,romance,"Sea Hawk, The (1940)"
action,romance,Taifu Club (Taifû kurabu) (1985)
action,romance,Romancing the Stone (1984)
action,romance,Sirocco (1951)
action,romance,Operation Petticoat (1959)
action,romance,"Tall Men, The (1955)"
action,romance,Kaho Naa... Pyaar Hai (2000)
action,romance,Titanic (1996)
action,romance,Chinese Odyssey 2002 (Tian xia wu shuang) (2002)
action,romance,Things to Do in Denver When You're Dead (1995)
action,romance,"Big Easy, The (1987)"
action,romance,Ivanhoe (1952)
action,romance,Beat the Devil (1953)
action,romance,Enigma (2001)
action,romance,"Bandit, The (Eskiya) (1996)"
action,romance,Lazybones (1925)
action,romance,Canyon Passage (1946)
action,romance,I Hate But Love (Nikui an-chikushô) (1962)
action,romance,"Adventures of Hajji Baba, The (1954)"
action,romance,Sholay (1975)
action,romance,"Viking, The (1928)"
action,romance,Bridge of Dragons (1999)
action,romance,"Four Musketeers, The (1974)"
action,romance,Three Days of the Condor (3 Days of the Condor) (1975)
action,romance,"Charge of the Light Brigade, The (1936)"
action,romance,North by Northwest (1959)
action,romance,Hostage (2005)
action,romance,"Red Baron, The (Der rote Baron) (2008)"
action,romance,Crossover (2006)
action,romance,Stars and Bars (1988)
action,romance,Arn: The Knight Templar (Arn - Tempelriddaren) (2007)
action,romance,Comrade X (1940)
action,romance,Killers (2010)
action,romance,North West Mounted Police (1940)
action,romance,That Man from Rio (1964)
action,romance,Montana (1950)
action,romance,"Bride with White Hair, The (Bai fa mo nu zhuan) (1993)"
action,romance,Divergent (2014)
action,romance,Sherlock Jr. (1924)
action,romance,Passchendaele (2008)
action,romance,Merlin (1998)
action,romance,Northwest Passage (1940)
action,romance,Dragons Forever (1988)
action,romance,Banklady (2013)
action,romance,"Host, The (2013)"
action,romance,King Solomon's Mines (1950)
action,romance,The Magnificent Trio (1966)
action,romance,Pearl Harbor (2001)
action,romance,El Cid (1961)
action,romance,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)"
action,romance,Shining Through (1992)
action,romance,Romeo Must Die (2000)
action,romance,Futurama: The Beast with a Billion Backs (2008)
action,romance,Titanic (1953)
action,romance,Jet Pilot (1957)
action,romance,Action Jackson (2014)
action,romance,A Most Violent Year (2014)
action,romance,Dhoom (2004)
action,romance,Dishonored (1931)
action,romance,Tristan & Isolde (2006)
action,romance,Liberty Stands Still (2002)
action,romance,French Kiss (1995)
action,romance,The Count of Monte Cristo (1934)
action,romance,"Bounty Hunter, The (2010)"
action,romance,Twelve (2010)
action,romance,Robin and Marian (1976)
action,romance,"Mexican, The (2001)"
action,romance,I See a Dark Stranger (1946)
action,romance,"Lady Vanishes, The (1979)"
action,romance,"Hurricane, The (1937)"
action,romance,Dabangg 2 (2012)
action,romance,Wing Chun (1994)
action,romance,Rage of Angels (1983)
action,romance,The Adventures of Tartu (1943)
action,romance,"Flame and the Arrow, The (1950)"
action,romance,Clash of the Titans (1981)
action,romance,"Sea Hawk, The (1924)"
action,romance,"Pirates of Penzance, The (1983)"
action,romance,"Mysterious Lady, The (1928)"
action,romance,Stagecoach (1939)
action,romance,"Treasure Hunter, The (Ci ling) (2009)"
action,romance,So Close (Chik Yeung Tin Sai) (2002)
action,romance,Virginia City (1940)
action,romance,"Three Musketeers, The (1948)"
action,romance,Duplicity (2009)
action,romance,"Tourist, The (2010)"
action,romance,Kill Me Later (2001)
action,romance,Gunfighters (1947)
action,romance,Ned Kelly (2003)
action,romance,Star Trek: Insurrection (1998)
action,romance,"Karate Kid, Part II, The (1986)"
action,romance,Ghajini (2008)
action,romance,House of Flying Daggers (Shi mian mai fu) (2004)
action,romance,Mega Piranha (2010)
action,romance,One Man's Hero (1999)
action,romance,The Return of Ringo (1965)
action,romance,My Mom's New Boyfriend (2008)
action,romance,"Postman, The (1997)"
action,romance,Adventures of Don Juan (1948)
action,romance,Underworld (2003)
action,romance,"Prisoner of Zenda, The (1937)"
action,romance,Jumpin' Jack Flash (1986)
action,romance,Born Reckless (1937)
action,romance,Bird on a Wire (1990)
action,romance,"Adventures of Robin Hood, The (1938)"
action,romance,Stunt Rock (1980)
action,romance,Alatriste (2006)
action,romance,Mata Hari (1931)
action,romance,Hot Shots! (1991)
action,romance,"Princess of Montpensier, The (La princesse de Montpensier) (2010)"
action,romance,Five Weeks in a Balloon (1962)
action,romance,"Lawless Breed, The (1953)"
action,romance,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)"
action,romance,Sinbad of the Seven Seas (1989)
action,romance,Trader Horn (1931)
action,romance,Mulan (1998)
action,romance,"Star Packer, The (1934)"
action,romance,Flyboys (2006)
action,romance,My Girlfriend Is an Agent (Chilgeup gongmuwon) (2009)
action,romance,Girl Shy (1924)
action,romance,Pan (1995)
action,romance,North Shore (1987)
action,romance,Tulsa (1949)
action,romance,"Call of the Wild, The (1935)"
action,romance,Insurgent (2015)
action,romance,Disco Dancer (1983)
action,romance,"Jewel of the Nile, The (1985)"
action,romance,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006)
action,romance,"Next Karate Kid, The (1994)"
action,romance,My Wife Is a Gangster (Jopog manura) (2001)
action,romance,First Knight (1995)
action,romance,Temptation of a Monk (You Seng) (1993)
action,romance,Pardes (1997)
action,romance,Station West (1948)
action,romance,Grand Theft Auto (1977)
action,romance,After the Sunset (2004)
action,romance,Twilight (2008)
action,romance,Exodus (1960)
action,romance,Come and Get It (1936)
action,romance,Mo' Money (1992)
action,romance,William Shakespeare's Romeo + Juliet (1996)
action,romance,Remorques (Stormy Waters) (1941)
action,romance,Burnt Money (Plata Quemada) (2000)
action,romance,Dark Journey (1937)
action,romance,"Mark of Zorro, The (1920)"
action,romance,Breathless (1983)
action,romance,American Heist (2015)
action,romance,Dirty Mary Crazy Larry (1974)
action,romance,Blood on the Sun (1945)
action,romance,Donovan's Reef (1963)
action,romance,Diva (1981)
action,romance,"Hero: Love Story of a Spy, The (2003)"
action,romance,"Adjustment Bureau, The (2011)"
action,romance,Date Night (2010)
action,romance,Big Jim McLain (1952)
action,romance,First Daughter (1999)
action,romance,"Villain, The (Ek Villain) (2014)"
action,romance,Arsène Lupin (2004)
action,romance,Motocrossed (2001)
action,romance,Ten Seconds to Hell (1959)
action,romance,Wolves (2014)
action,romance,"Sound of Thunder, A (2005)"
action,romance,King Kong (1976)
action,romance,Ben-Hur: A Tale of the Christ (1925)
action,romance,Operator 13 (1934)
action,romance,"Chase, The (1994)"
action,romance,My Favorite Blonde (1942)
action,romance,Spy(ies) (Espion(s)) (2009)
action,romance,Helen of Troy (2003)
action,romance,River Queen (2005)
action,romance,Dil Se (1998)
action,romance,Silent Rage (1982)
action,romance,Tarzan's Magic Fountain (1949)
action,romance,Wings (1927)
action,romance,I Love You Phillip Morris (2009)
action,romance,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)"
action,romance,"English Patient, The (1996)"
action,romance,Agent Cody Banks 2: Destination London (2004)
action,romance,Against All Odds (1984)
action,romance,Weird Science (1985)
action,romance,Fanfan la Tulipe (Fan-Fan the Tulip) (1952)
action,romance,Foreign Land (Terra Estrangeira) (1996)
action,romance,Shrek 2 (2004)
action,romance,Entrapment (1999)
action,romance,Waist Deep (2006)
action,romance,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)"
action,romance,Year of the Gun (1991)
action,romance,Speed 2: Cruise Control (1997)
action,romance,Deception (2008)
action,romance,For Heaven's Sake (1926)
action,romance,Robin Hood (1922)
action,romance,"Story of Dr. Wassell, The (1944)"
action,romance,Shinobi: Heart Under Blade (2005)
action,romance,"Three Musketeers, The (1921)"
action,romance,"Twilight Saga: New Moon, The (2009)"
action,romance,Stalingrad (2013)
