genre,movie
romantic comedy,Anna Karenina (2012)
romantic comedy,Student of the Year (2012)
romantic comedy,"Well Digger's Daughter, The (La fille du puisatier) (2011)"
romantic comedy,Labor Pains (2009)
romantic comedy,Joe + Belle (2011)
romantic comedy,10 Years (2011)
romantic comedy,"Singing Marine, The (1937)"
romantic comedy,Paperman (2012)
romantic comedy,Honeymoon (1947)
romantic comedy,All's Faire in Love (2009)
romantic comedy,100 Ways to Murder Your Wife (Sha qi er ren zu) (1986)
romantic comedy,Barfi! (2012)
romantic comedy,Warm Bodies (2013)
romantic comedy,Frenchmen (Le coeur des hommes) (2003)
romantic comedy,Playing for Keeps (2012)
romantic comedy,Save the Date (2012)
romantic comedy,This Is 40 (2012)
romantic comedy,"Bobo, The (1967)"
romantic comedy,Excuse Me for Living (2012)
romantic comedy,Kiss the Bride (2007)
romantic comedy,Fast Life (1932)
romantic comedy,"Counterfeit Coin, The (Istoria mias kalpikis liras) (1955)"
romantic comedy,Gayby (2012)
romantic comedy,"Not with My Wife, You Don't! (1966)"
romantic comedy,Lo (2009)
romantic comedy,Quackser Fortune Has a Cousin in the Bronx (1970)
romantic comedy,"Oranges, The (2011)"
romantic comedy,This Movie Is Broken (2010)
romantic comedy,Populaire (2012)
romantic comedy,StarStruck (2010)
romantic comedy,Geek Charming (2011)
romantic comedy,I Give It a Year (2013)
romantic comedy,Shanghai Calling (2012)
romantic comedy,"First Time, The (2012)"
romantic comedy,Miguel and William (Miguel y William) (2007)
romantic comedy,30 Beats (2012)
romantic comedy,Admission (2013)
romantic comedy,My Awkward Sexual Adventure (2012)
romantic comedy,"Perfect Plan, A (Plan parfait, Un) (2012)"
romantic comedy,According to Spencer (2001)
romantic comedy,Love Is All You Need (Den skaldede frisør) (2012)
romantic comedy,"Bride Came C.O.D., The (1941)"
romantic comedy,My Sucky Teen Romance (2011)
romantic comedy,Deep in the Valley (American Hot Babes) (2009)
romantic comedy,My Fake  Fiance (2009)
romantic comedy,Three Smart Girls Grow Up (1939)
romantic comedy,Nice Guy Johnny (2010)
romantic comedy,Take Me Home (2011)
romantic comedy,Any Wednesday (Bachelor Girl Apartment) (1966)
romantic comedy,Much Ado About Nothing (2012)
romantic comedy,Pyaar Ka Punchnama (2011)
romantic comedy,London Paris New York (2012)
romantic comedy,"Big Wedding, The (2013)"
romantic comedy,Not Suitable for Children (2012)
romantic comedy,"Reality of Love, The (I Want to Marry Ryan Banks) (2004)"
romantic comedy,"World's End, The (2013)"
romantic comedy,Love and Lemons (Små citroner gula) (2013)
romantic comedy,Happiness Never Comes Alone (Un bonheur n'arrive jamais seul) (2012)
romantic comedy,"Millionaire for Christy, A (Golden Goose) (No Room for the Groom) (1951)"
romantic comedy,"Knot, The (2012)"
romantic comedy,The Spectacular Now (2013)
romantic comedy,It's a Bikini World (1967)
romantic comedy,Stuck in Love (2012)
romantic comedy,Drinking Buddies (2013)
romantic comedy,Page Miss Glory (1935)
romantic comedy,Andy Hardy's Double Life (1942)
romantic comedy,Des gens qui s'embrassent (2013)
romantic comedy,About Time (2013)
romantic comedy,Chennai Express (2013)
romantic comedy,"Date with Judy, A (1948)"
romantic comedy,Too Hot to Handle (1938)
romantic comedy,AmeriQua (2013)
romantic comedy,What If (2013)
romantic comedy,Austenland (2013)
romantic comedy,"To Do List, The (2013)"
romantic comedy,Off Beat (1986)
romantic comedy,Enough Said (2013)
romantic comedy,Don Jon (2013)
romantic comedy,"Innocent Affair, An (Don't Trust Your Husband) (Under Suspicion) (1948)"
romantic comedy,Tyler Perry's Temptation: Confessions of a Marriage Counselor (2013)
romantic comedy,"Dish & the Spoon, The (2011)"
romantic comedy,Dances With the Dragons ( Yu long gong wu) (1991)
romantic comedy,Just Wright (2010)
romantic comedy,One Small Hitch (2013)
romantic comedy,"Right Kind of Wrong, The (2013)"
romantic comedy,Hello! How Are You? (Buna! Ce faci?) (2010)
romantic comedy,You May Not Kiss the Bride (2011)
romantic comedy,"Reformer and the Redhead, The (1950)"
romantic comedy,Bed & Breakfast: Love is a Happy Accident (Bed & Breakfast) (2010)
romantic comedy,Last Vegas (2013)
romantic comedy,"Best Man Holiday, The (2013)"
romantic comedy,"Crystal Ball, The (1943)"
romantic comedy,Charlie Countryman (2013)
romantic comedy,"Mating of Millie, The (1948)"
romantic comedy,Her (2013)
romantic comedy,"April Fools, The (1969)"
romantic comedy,"Rat Race, The (Garson Kanin's The Rat Race) (1960)"
romantic comedy,"Fairly Odd Movie: Grow Up, Timmy Turner!, A (2011)"
romantic comedy,Lady and the Tramp II: Scamp's Adventure (2001)
romantic comedy,Foosball (Metegol) (2013)
romantic comedy,"Gilded Lily, The (1935)"
romantic comedy,"Bride Comes Home, The (1935)"
romantic comedy,Forsaking All Others (1934)
romantic comedy,Magic Town (1947)
romantic comedy,Chinese Puzzle (Casse-tête chinois) (2013)
romantic comedy,Cousinhood (Primos) (2011)
romantic comedy,Love Before Breakfast (1936)
romantic comedy,It Boy (20 ans d'écart) (2013)
romantic comedy,Bachelor Apartment (1931)
romantic comedy,Come Live with Me (1941)
romantic comedy,"Same Love, Same Rain (El mismo amor, la misma lluvia) (1999)"
romantic comedy,We're Not Dressing (1934)
romantic comedy,Don't Go Breaking My Heart (Daan gyun naam yu) (2011)
romantic comedy,Someone Marry Barry (2014)
romantic comedy,Gerontophilia (2013)
romantic comedy,About Last Night (2014)
romantic comedy,Cuban Fury (2014)
romantic comedy,"Boob, The (1926)"
romantic comedy,"Pill, The (2011)"
romantic comedy,Obvious Child (2014)
romantic comedy,Crazy Kind of Love (2013)
romantic comedy,"Man from the Future, The (O Homem do Futuro) (2011)"
romantic comedy,Barefoot (2014)
romantic comedy,Sextette (1978)
romantic comedy,King of Comedy (Hei kek ji wong) (1999)
romantic comedy,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)"
romantic comedy,Our Blushing Brides (1930)
romantic comedy,In Your Eyes (2014)
romantic comedy,Fading Gigolo (2013)
romantic comedy,"Other Woman, The (2014)"
romantic comedy,Jupiter's Darling (1955)
romantic comedy,"Case of You, A (2013)"
romantic comedy,Tonight You're Mine (2011)
romantic comedy,Top Banana (1954)
romantic comedy,"Last Time I Saw Archie, The (1961)"
romantic comedy,At Middleton (2013)
romantic comedy,"Girl He Left Behind, The (1956)"
romantic comedy,Tangled Ever After (2012)
romantic comedy,Andy Hardy Meets Debutante (1940)
romantic comedy,Tall Story (1960)
romantic comedy,Think Like a Man Too (2014)
romantic comedy,Thin Ice (1937)
romantic comedy,They Came Together (2014)
romantic comedy,Tammy (2014)
romantic comedy,Willie & Phil (1980)
romantic comedy,Watercolors (2008)
romantic comedy,And So It Goes (2014)
romantic comedy,Bundle of Joy (1956)
romantic comedy,"Ghost Goes West, The (1935)"
romantic comedy,Café Metropole (1937)
romantic comedy,Lust for Love (2014)
romantic comedy,Finding Bliss (2009)
romantic comedy,Andy Hardy's Blonde Trouble (1944)
romantic comedy,Life After Beth (2014)
romantic comedy,Magic in the Moonlight (2014)
romantic comedy,Just a Gigolo (1931)
romantic comedy,"Lady of Chance, A (1928)"
romantic comedy,Very Ordinary Couple (Yeonaeui Wondo) (2013)
romantic comedy,Laggies (2014)
romantic comedy,God Help the Girl (2014)
romantic comedy,My Girlfriend Is an Agent (Chilgeup gongmuwon) (2009)
romantic comedy,Two Night Stand (2014)
romantic comedy,Recipe for Love (2014)
romantic comedy,"Rewrite, The (2014)"
romantic comedy,Christmas in Connecticut (1992)
romantic comedy,Romance in Manhattan (1935)
romantic comedy,It's Love I'm After (1937)
romantic comedy,Thirty Day Princess (1934)
romantic comedy,You Belong to Me (1941)
romantic comedy,Personal Property (1937)
romantic comedy,Cross My Heart (1987)
romantic comedy,Life Partners (2014)
romantic comedy,Heart of a Lion (2013)
romantic comedy,Kiki (1926)
romantic comedy,Kiki (1931)
romantic comedy,Navy Blues (1929)
romantic comedy,Over the Brooklyn Bridge (1984)
romantic comedy,Do Not Disturb (1965)
romantic comedy,Elle: A Modern Cinderella Tale (2011)
romantic comedy,Inherent Vice (2014)
romantic comedy,Rio Rita (1942)
romantic comedy,The Longest Week (2014)
romantic comedy,Amira & Sam (2014)
romantic comedy,Love Sick Love (2013)
romantic comedy,The Last Word (2008)
romantic comedy,The Missionaries (2014)
romantic comedy,If You Are the One (2008)
romantic comedy,Love You You (2011)
romantic comedy,Seducing Mr. Perfect (2006)
romantic comedy,Hit by Lightning (2014)
romantic comedy,My Dear Desperado (2010)
romantic comedy,Doctor at Large (1957)
romantic comedy,Don't Go Near the Water (1957)
romantic comedy,Easy to Love (1953)
romantic comedy,This Is the Night (1932)
romantic comedy,The Face of Love (2013)
romantic comedy,Every Girl Should Be Married (1948)
romantic comedy,Playing It Cool (2014)
romantic comedy,Walking on Sunshine (2014)
romantic comedy,Tyler Perry's Madea's Big Happy Family (2011)
romantic comedy,Ex-Lady (1933)
romantic comedy,Love Without Pity (1989)
romantic comedy,Fitzwilly (1967)
romantic comedy,Comet (2014)
romantic comedy,Front Page Woman (1935)
romantic comedy,Going Hollywood (1933)
romantic comedy,Soap and Water (1983)
romantic comedy,Damned the Day I Met You (1992)
romantic comedy,All Relative (2014)
romantic comedy,The Well-Digger's Daughter (1940)
romantic comedy,When in Rome (2002)
romantic comedy,Take a Girl Like You (1970)
romantic comedy,Happy New Year (2014)
romantic comedy,Picture This (2008)
romantic comedy,Sex and the Single Girl (1964)
romantic comedy,Garbage Prince (2011)
romantic comedy,The Man in Possession (1931)
romantic comedy,One Husband Too Many (2010)
romantic comedy,The Affairs of Martha (1942)
romantic comedy,Paradise for Three (1938)
romantic comedy,"If It's Tuesday, This Must Be Belgium (1969)"
romantic comedy,Elsa & Fred (2014)
romantic comedy,Skylark (1941)
romantic comedy,Why Be Good? (1929)
romantic comedy,The Opposite Sex (1956)
romantic comedy,Saratoga (1937)
romantic comedy,Call Me Savage (1975)
romantic comedy,Man-Proof (1938)
romantic comedy,Man Of The Moment (1935)
romantic comedy,The Admirable Crichton (1957)
romantic comedy,One Sunday Afternoon (1933)
romantic comedy,Love and Other Troubles (2012)
romantic comedy,The Bride Wore Red (1937)
romantic comedy,Lovesick (1983)
romantic comedy,The Tunnel of Love (1958)
romantic comedy,Body Fat Index of Love (2012)
romantic comedy,Red Salute (1935)
romantic comedy,Not Another Happy Ending (2013)
romantic comedy,"Delphine 1, Yvan 0 (1996)"
romantic comedy,Love Can Seriously Damage Your Health (1997)
romantic comedy,Ninette (2005)
romantic comedy,Shirin in Love (2014)
romantic comedy,Seventh Heaven (1993)
romantic comedy,Second Honeymoon (1937)
romantic comedy,I Met Him in Paris (1937)
romantic comedy,We'll Never Have Paris (2014)
romantic comedy,Sandor slash Ida (2005)
romantic comedy,Joni's Promise (2005)
romantic comedy,Sleeping with Other People (2015)
romantic comedy,The Diary of a Teenage Girl (2015)
romantic comedy,Results (2015)
romantic comedy,Evenings on a Farm near Dikanka (1961)
romantic comedy,The Wedding Ringer (2015)
romantic comedy,Ego (2013)
romantic comedy,Boy Meets Girl (2015)
romantic comedy,Up in the Wind (2013)
romantic comedy,Focus (2015)
romantic comedy,Vuonna 85 (2013)
romantic comedy,Crazy Beautiful You (2015)
romantic comedy,Laissons Lucie faire ! (2000)
romantic comedy,Love and Pigeons (1985)
romantic comedy,"Mickey, Donald, Goofy: The Three Musketeers (2004)"
romantic comedy,What A Man (2011)
drama,Waiting to Exhale (1995)
drama,Heat (1995)
drama,Sabrina (1995)
drama,"American President, The (1995)"
drama,Nixon (1995)
drama,Cutthroat Island (1995)
drama,Casino (1995)
drama,Sense and Sensibility (1995)
drama,Four Rooms (1995)
drama,Money Train (1995)
drama,Copycat (1995)
drama,Powder (1995)
drama,Leaving Las Vegas (1995)
drama,Othello (1995)
drama,Now and Then (1995)
drama,Persuasion (1995)
drama,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
drama,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
drama,Dangerous Minds (1995)
drama,Wings of Courage (1995)
drama,Babe (1995)
drama,Carrington (1995)
drama,Dead Man Walking (1995)
drama,Across the Sea of Time (1995)
drama,"Cry, the Beloved Country (1995)"
drama,Richard III (1995)
drama,Dead Presidents (1995)
drama,Restoration (1995)
drama,To Die For (1995)
drama,How to Make an American Quilt (1995)
drama,Seven (a.k.a. Se7en) (1995)
drama,Pocahontas (1995)
drama,When Night Is Falling (1995)
drama,"Usual Suspects, The (1995)"
drama,Mighty Aphrodite (1995)
drama,Lamerica (1994)
drama,Georgia (1995)
drama,Home for the Holidays (1995)
drama,"Postman, The (Postino, Il) (1994)"
drama,"Confessional, The (Confessionnal, Le) (1995)"
drama,Eye for an Eye (1996)
drama,Mr. Holland's Opus (1995)
drama,Two Bits (1995)
drama,Friday (1995)
drama,Kicking and Screaming (1995)
drama,"Misérables, Les (1995)"
drama,Bed of Roses (1996)
drama,Big Bully (1996)
drama,"Crossing Guard, The (1995)"
drama,"Juror, The (1996)"
drama,"White Balloon, The (Badkonake sefid) (1995)"
drama,Things to Do in Denver When You're Dead (1995)
drama,Antonia's Line (Antonia) (1995)
drama,Once Upon a Time... When We Were Colored (1995)
drama,Last Summer in the Hamptons (1995)
drama,Angels and Insects (1995)
drama,White Squall (1996)
drama,"Journey of August King, The (1995)"
drama,Mary Reilly (1996)
drama,Beautiful Girls (1996)
drama,In the Bleak Midwinter (1995)
drama,"Hate (Haine, La) (1995)"
drama,Shopping (1994)
drama,City Hall (1996)
drama,"Bridges of Madison County, The (1995)"
drama,Nobody Loves Me (Keiner liebt mich) (1994)
drama,Headless Body in Topless Bar (1995)
drama,Braveheart (1995)
drama,Taxi Driver (1976)
drama,Before and After (1996)
drama,Margaret's Museum (1995)
drama,"Young Poisoner's Handbook, The (1995)"
drama,Race the Sun (1996)
drama,"Boys of St. Vincent, The (1992)"
drama,Chungking Express (Chung Hing sam lam) (1994)
drama,"Star Maker, The (Uomo delle stelle, L') (1995)"
drama,"Silences of the Palace, The (Saimt el Qusur) (1994)"
drama,Angela (1995)
drama,Frankie Starlight (1995)
drama,Jade (1995)
drama,Nueba Yol (1995)
drama,"Neon Bible, The (1995)"
drama,Target (1995)
drama,Up Close and Personal (1996)
drama,Gospa (1995)
drama,"Brothers McMullen, The (1995)"
drama,Bad Boys (1995)
drama,"Basketball Diaries, The (1995)"
drama,"Awfully Big Adventure, An (1995)"
drama,Amateur (1994)
drama,Apollo 13 (1995)
drama,Rob Roy (1995)
drama,"Addiction, The (1995)"
drama,Beauty of the Day (Belle de jour) (1967)
drama,Beyond Rangoon (1995)
drama,Blue in the Face (1995)
drama,Clockers (1995)
drama,Crimson Tide (1995)
drama,Devil in a Blue Dress (1995)
drama,"Doom Generation, The (1995)"
drama,Feast of July (1995)
drama,First Knight (1995)
drama,Free Willy 2: The Adventure Home (1995)
drama,Hackers (1995)
drama,Jeffrey (1995)
drama,Jury Duty (1995)
drama,Kids (1995)
drama,Love & Human Remains (1993)
drama,Mad Love (1995)
drama,Moonlight and Valentino (1995)
drama,Nadja (1994)
drama,Safe (1995)
drama,"Scarlet Letter, The (1995)"
drama,Showgirls (1995)
drama,Smoke (1995)
drama,Something to Talk About (1995)
drama,"Stars Fell on Henrietta, The (1995)"
drama,Strange Days (1995)
drama,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)"
drama,Three Wishes (1995)
drama,Total Eclipse (1995)
drama,Unstrung Heroes (1995)
drama,"Walk in the Clouds, A (1995)"
drama,White Man's Burden (1995)
drama,"Browning Version, The (1994)"
drama,Burnt by the Sun (Utomlyonnye solntsem) (1994)
drama,Before the Rain (Pred dozhdot) (1994)
drama,Before Sunrise (1995)
drama,"Babysitter, The (1995)"
drama,Boys on the Side (1995)
drama,"Cure, The (1995)"
drama,Circle of Friends (1995)
drama,Clerks (1994)
drama,Don Juan DeMarco (1995)
drama,Disclosure (1994)
drama,Death and the Maiden (1994)
drama,Dolores Claiborne (1995)
drama,Eat Drink Man Woman (Yin shi nan nu) (1994)
drama,Exotica (1994)
drama,Exit to Eden (1994)
drama,Ed Wood (1994)
drama,French Kiss (1995)
drama,Fluke (1995)
drama,Farinelli: il castrato (1994)
drama,Gordy (1995)
drama,"Glass Shield, The (1994)"
drama,Heavenly Creatures (1994)
drama,Immortal Beloved (1994)
drama,Interview with the Vampire: The Vampire Chronicles (1994)
drama,Jefferson in Paris (1995)
drama,Just Cause (1995)
